,Team Av Shots Diff,Team Av Shots Inside Box Diff,Team Av Fouls Diff,Team Av Corners Diff,Team Av Possession Diff,Team Av Pass Accuracy Diff,Team Av Goal Diff,Opponent Av Shots Diff,Opponent Av Shots Inside Box Diff,Opponent Av Fouls Diff,Opponent Av Corners Diff,Opponent Av Possession Diff,Opponent Av Pass Accuracy Diff,Opponent Av Goal Diff,Fixture ID,Team Result Indicator,Opponent Result Indicator
791,11.600000000000001,8.8,1.3000000000000007,5.299999999999999,33.400000000000006,13.099999999999994,1.3,1.9000000000000004,1.0999999999999996,2.0,0.1999999999999993,12.0,4.900000000000006,0.0,710725,2,0
792,-5.6,-4.6,0.3000000000000007,-4.300000000000001,-21.599999999999994,-9.299999999999997,0.0,-2.1999999999999993,-1.5000000000000009,-6.1,-2.8,-16.200000000000003,-6.200000000000003,-0.30000000000000004,710726,1,1
793,-3.3000000000000007,-2.500000000000001,-1.8000000000000007,-2.9000000000000004,-23.799999999999997,-11.5,-1.3,-3.1999999999999993,-2.3999999999999995,-3.5,-1.2000000000000002,1.5999999999999943,0.6999999999999886,0.19999999999999996,710727,1,1
794,4.1,3.5999999999999996,-0.8000000000000007,1.0999999999999996,8.799999999999997,3.0999999999999943,0.6000000000000001,-2.1000000000000014,-1.1000000000000005,3.0,-0.5,5.799999999999997,2.200000000000003,-0.8,710728,2,0
795,-1.0999999999999996,-0.5,1.299999999999999,-0.40000000000000036,14.0,5.099999999999994,-0.7999999999999999,-5.099999999999998,-4.3,3.0999999999999996,-3.4000000000000004,-5.400000000000006,0.09999999999999432,-0.3999999999999999,710729,0,2
796,-5.100000000000001,-3.6999999999999993,1.0,-0.09999999999999964,-28.0,-12.0,-1.1,13.5,9.9,0.7000000000000011,5.6000000000000005,36.0,14.200000000000003,2.0,710730,0,2
797,1.8000000000000007,0.5,1.3000000000000007,2.3,-2.200000000000003,1.0,-0.5,0.6999999999999993,1.9999999999999991,-0.40000000000000036,-0.2999999999999998,1.4000000000000057,-0.8999999999999915,-0.7,710731,2,0
798,11.700000000000001,8.5,2.1000000000000005,4.199999999999999,33.199999999999996,14.299999999999997,2.4000000000000004,1.5,0.9000000000000004,-0.20000000000000107,2.5,7.799999999999997,2.4000000000000057,0.5,710732,1,1
799,-2.6000000000000014,-3.0,4.300000000000001,-1.0999999999999996,-21.599999999999994,-11.200000000000003,-0.7000000000000002,-1.0,1.0,-0.5,-1.0,6.799999999999997,3.799999999999997,0.30000000000000004,710733,0,2
800,-2.0999999999999996,-1.8999999999999995,2.000000000000001,-0.2999999999999998,-11.799999999999997,-2.799999999999997,0.2999999999999998,-3.700000000000001,-2.5999999999999996,-2.6999999999999993,-0.10000000000000053,-7.799999999999997,-4.299999999999997,-1.2000000000000002,710734,2,0
801,9.8,6.3,-2.8000000000000007,4.5,29.400000000000006,15.0,1.5,-6.0,-4.6,-0.29999999999999893,-1.7999999999999998,-6.400000000000006,-3.6999999999999886,0.0,710735,1,1
802,11.400000000000002,8.0,-2.5,5.0,30.800000000000004,15.0,1.4,-1.5,-1.4000000000000004,-6.1,-2.0,-11.599999999999994,-4.0,-0.19999999999999996,710736,2,0
803,-1.5999999999999996,-0.9999999999999991,0.6000000000000014,-0.8000000000000007,11.0,3.8999999999999915,-1.0,-1.1999999999999993,0.40000000000000036,-1.0,-0.5999999999999996,2.799999999999997,-0.09999999999999432,-0.9000000000000001,710737,2,0
804,-6.0,-4.3999999999999995,1.8000000000000007,-4.6000000000000005,-21.599999999999994,-9.799999999999997,0.20000000000000007,-3.0,-2.500000000000001,-2.700000000000001,-2.6000000000000005,-24.200000000000003,-11.299999999999997,-1.2000000000000002,710738,2,0
805,11.2,7.8999999999999995,1.4000000000000004,3.1999999999999997,29.199999999999996,12.700000000000003,1.9,-1.6999999999999993,-1.5,3.5999999999999996,-0.09999999999999964,5.0,2.0,-1.0,710739,2,0
806,14.0,10.6,-0.1999999999999993,5.5,36.199999999999996,13.5,2.1999999999999997,-3.8000000000000007,-3.200000000000001,-1.3999999999999986,-1.4000000000000004,4.400000000000006,1.7000000000000028,0.0,710740,2,0
807,-5.699999999999999,-4.500000000000001,0.40000000000000036,0.2999999999999998,-29.599999999999994,-12.100000000000009,-1.4000000000000001,-3.799999999999999,-3.3999999999999995,1.6999999999999993,-2.5,-5.599999999999994,-0.20000000000000284,0.0,710741,1,1
808,4.5,3.8,-1.5,1.0999999999999996,7.799999999999997,3.0,0.8999999999999999,-4.699999999999999,-2.8999999999999995,-1.8999999999999986,-1.3999999999999995,-7.200000000000003,-3.9000000000000057,-1.4,710742,2,0
809,0.0,0.20000000000000107,0.8000000000000007,2.0,3.799999999999997,0.8999999999999915,0.3999999999999999,-0.3000000000000007,1.8000000000000007,-0.5,-0.8999999999999995,8.599999999999994,4.400000000000006,0.6000000000000001,710743,2,0
810,0.9000000000000004,0.2999999999999998,1.200000000000001,1.9000000000000004,-1.4000000000000057,1.2999999999999972,-0.30000000000000004,-1.5999999999999996,-1.1999999999999993,2.1000000000000005,0.40000000000000036,-11.599999999999994,-2.8999999999999915,0.3999999999999999,710744,2,0
811,-5.9,-4.699999999999999,-1.0,-2.4,-9.400000000000006,-4.700000000000003,-0.09999999999999998,-1.1999999999999993,-2.3000000000000007,5.200000000000001,-0.09999999999999964,-17.400000000000006,-9.399999999999991,-0.5,710745,2,0
812,-4.8,-3.8000000000000007,-0.7999999999999989,-1.8000000000000007,-3.5999999999999943,-2.0999999999999943,0.30000000000000004,4.5,3.6999999999999993,-2.8000000000000007,0.8999999999999999,10.0,3.9000000000000057,1.2000000000000002,710746,0,2
813,-1.5999999999999996,0.5999999999999996,-1.3999999999999986,-1.0,2.0,-0.6000000000000085,-1.0000000000000002,12.999999999999998,9.7,0.40000000000000036,6.6,40.199999999999996,13.900000000000006,2.2,710747,0,2
814,9.600000000000001,7.4,-2.0,4.8,30.0,14.099999999999994,0.8999999999999999,-0.40000000000000036,-0.6999999999999993,0.0,-1.2000000000000002,11.400000000000006,4.5,-0.5,710748,1,1
815,-3.9000000000000004,-2.6999999999999993,-1.5,-1.0,-7.799999999999997,-3.799999999999997,-1.2000000000000002,-2.5,0.40000000000000036,-1.5999999999999996,-0.7000000000000002,1.5999999999999943,1.2999999999999972,0.30000000000000004,710749,0,2
816,-4.800000000000001,-4.2,1.1000000000000014,-0.20000000000000018,-28.400000000000006,-11.400000000000006,-1.4000000000000001,-2.1999999999999993,-2.5,-1.799999999999999,-2.6999999999999997,-24.400000000000006,-11.5,-0.9999999999999999,710750,0,2
817,-4.699999999999999,-3.8,4.100000000000001,-0.8000000000000003,-0.4000000000000057,-0.7999999999999972,-1.6,-0.5,-0.9000000000000004,-5.700000000000001,-2.0,-12.400000000000006,-4.099999999999994,-0.19999999999999996,710751,0,2
818,-3.5999999999999996,-2.8,-1.0,-1.7000000000000002,0.7999999999999972,1.1999999999999886,-0.40000000000000013,12.500000000000002,9.2,1.0,3.9000000000000004,29.400000000000006,13.299999999999997,2.0,710752,2,0
819,-5.6,-3.6999999999999993,1.200000000000001,-3.9000000000000004,-19.200000000000003,-8.099999999999994,0.29999999999999993,-3.0999999999999996,-2.9000000000000004,1.200000000000001,-2.7,0.7999999999999972,2.1000000000000085,0.5,710753,0,2
820,0.20000000000000107,-0.6000000000000005,1.1999999999999993,0.6999999999999993,-4.799999999999997,-0.6000000000000085,-0.19999999999999996,1.9000000000000004,1.5999999999999996,2.1999999999999993,2.0,3.4000000000000057,1.1000000000000085,0.7999999999999999,710754,1,1
821,-1.799999999999999,-2.3000000000000007,4.699999999999999,-0.5999999999999996,-20.599999999999994,-10.400000000000006,-1.2000000000000002,-2.1999999999999993,-1.6999999999999993,1.5,1.3999999999999995,-8.0,-2.0,0.20000000000000018,710755,0,2
822,7.199999999999999,5.3,-3.200000000000001,1.1,14.0,5.799999999999997,1.1,13.0,9.7,0.1999999999999993,6.2,41.800000000000004,15.099999999999994,2.5,710756,0,2
823,1.799999999999999,0.5,-5.699999999999999,-1.5,-11.0,-2.700000000000003,0.3999999999999999,-1.9000000000000004,0.4999999999999991,-1.5,-1.0,-5.0,-3.9000000000000057,-0.8999999999999999,710757,0,2
824,7.6,6.800000000000001,-1.0999999999999996,4.800000000000001,23.799999999999997,11.299999999999997,0.5999999999999999,13.5,10.399999999999999,1.0,4.800000000000001,30.400000000000006,13.400000000000006,1.9000000000000001,710758,1,1
825,-1.200000000000001,1.8999999999999995,-2.0,-0.10000000000000053,5.400000000000006,2.6000000000000085,0.40000000000000013,-3.5,-2.499999999999999,0.8999999999999986,1.2000000000000002,-8.200000000000003,-2.0999999999999943,0.20000000000000018,710759,0,2
826,-3.4000000000000004,-3.0,-1.4000000000000004,-2.8,-24.400000000000006,-11.599999999999994,-0.7999999999999999,0.8000000000000007,-0.6000000000000005,-0.3999999999999986,-1.2000000000000002,13.400000000000006,5.299999999999997,-0.5000000000000001,710760,0,2
827,-6.700000000000001,-4.199999999999999,2.0,-4.300000000000001,-18.799999999999997,-7.5,-0.10000000000000009,-5.700000000000001,-4.6000000000000005,3.799999999999999,-0.5000000000000004,-0.5999999999999943,-1.6999999999999886,-1.9999999999999998,710761,0,2
828,-4.699999999999999,-3.700000000000001,-0.1999999999999993,-1.5,-7.599999999999994,-3.200000000000003,-1.4,-5.799999999999999,-4.1,-1.0,-2.8999999999999995,-4.599999999999994,-0.7000000000000028,-0.10000000000000009,710762,0,2
829,-6.3999999999999995,-5.1000000000000005,-0.9000000000000004,-2.0,-7.200000000000003,-4.0,0.09999999999999998,-2.3999999999999986,-3.0999999999999996,0.5,-1.6000000000000005,3.799999999999997,2.5999999999999943,0.40000000000000013,710763,2,0
830,-2.6999999999999993,-3.3999999999999995,0.6999999999999993,0.20000000000000018,-20.200000000000003,-7.5,-1.2,-1.1999999999999993,-2.000000000000001,3.1999999999999993,0.0,-10.0,-3.0,-0.30000000000000004,710764,2,0
831,-1.5,-1.7999999999999998,3.6999999999999993,-0.40000000000000036,-19.799999999999997,-10.400000000000006,-1.4,3.200000000000001,3.0,1.4000000000000004,1.5,4.799999999999997,2.200000000000003,1.1,710765,0,2
832,1.9000000000000004,0.5999999999999996,-6.299999999999999,-0.9000000000000004,-8.799999999999997,-1.0,0.3999999999999999,-2.3000000000000007,-2.5999999999999996,0.9000000000000004,-1.2999999999999998,7.599999999999994,3.5,0.5,710766,1,1
833,-0.9000000000000004,1.5999999999999996,-3.0999999999999996,0.8999999999999995,6.0,3.0,0.10000000000000009,-0.5,-1.9999999999999991,-0.29999999999999893,-1.2000000000000002,10.400000000000006,4.300000000000011,-0.3999999999999999,710767,1,1
834,-6.1,-3.4000000000000004,1.3000000000000007,-3.7,-15.799999999999997,-6.900000000000006,-0.30000000000000004,-3.8000000000000007,-3.3,0.1999999999999993,-1.5999999999999996,-0.4000000000000057,0.7999999999999972,0.20000000000000018,710768,0,2
